session_id,user_id,timestamp,event_type,device,browser,city,country,traffic_source,campaign,product_id,product_name,category,sub_category,unit_price,order_id,order_amount,quantity,payment_method,payment_status
sess_5e423cbb,user_985,2026-07-01T21:56:00+00:00,product_view,ios,chrome,mumbai,India,organic,(none),prod_42,Product prod_42,Fashion,SubCat,2378.0,,,,,
sess_fe429a06,user_186,2026-07-14T20:52:00+00:00,page_view,ios,chrome,chennai,India,direct,(none),,,,,,,,,,
sess_fe429a06,user_186,2026-07-14T20:54:00+00:00,search,ios,chrome,chennai,India,direct,(none),,,,,,,,,,
sess_fe429a06,user_186,2026-07-14T20:56:00+00:00,product_view,ios,chrome,chennai,India,direct,(none),prod_27,Product prod_27,Fashion,SubCat,2730.0,,,,,
sess_fe429a06,user_186,2026-07-14T20:58:00+00:00,add_to_cart,ios,chrome,chennai,India,direct,(none),prod_43,Product prod_43,Electronics,SubCat,1417.0,,,,,
sess_fe429a06,user_186,2026-07-14T21:00:00+00:00,checkout,ios,chrome,chennai,India,direct,(none),prod_22,Product prod_22,Fashion,SubCat,4158.0,,,,,
sess_fe429a06,user_186,2026-07-14T21:02:00+00:00,payment,ios,chrome,chennai,India,direct,(none),prod_19,Product prod_19,Home,SubCat,3380.0,ord_sess_fe429a06,10140.0,1.0,UPI,failed
sess_8b3cfed1,user_91,2026-07-11T03:49:00+00:00,page_view,ios,chrome,pune,India,organic,win_back,,,,,,,,,,
sess_0f0de6a6,user_56,2026-07-12T19:48:00+00:00,page_view,ios,edge,bangalore,India,meta,win_back,,,,,,,,,,
sess_c3878b3e,user_563,2026-07-10T14:56:00+00:00,page_view,desktop,edge,bangalore,India,google,(none),,,,,,,,,,
sess_487fcb57,user_624,2026-07-06T09:35:00+00:00,page_view,android,edge,bangalore,India,meta,summer_sale,,,,,,,,,,
sess_487fcb57,user_624,2026-07-06T09:37:00+00:00,search,android,edge,bangalore,India,meta,summer_sale,,,,,,,,,,
sess_487fcb57,user_624,2026-07-06T09:39:00+00:00,product_view,android,edge,bangalore,India,meta,summer_sale,prod_30,Product prod_30,Electronics,SubCat,1361.0,,,,,
sess_487fcb57,user_624,2026-07-06T09:41:00+00:00,add_to_cart,android,edge,bangalore,India,meta,summer_sale,prod_32,Product prod_32,Home,SubCat,2490.0,,,,,
sess_3a8df0cf,user_522,2026-07-14T15:30:00+00:00,page_view,android,edge,pune,India,meta,win_back,,,,,,,,,,
sess_3a8df0cf,user_522,2026-07-14T15:32:00+00:00,search,android,edge,pune,India,meta,win_back,,,,,,,,,,
sess_3a8df0cf,user_522,2026-07-14T15:34:00+00:00,product_view,android,edge,pune,India,meta,win_back,prod_13,Product prod_13,Home,SubCat,4263.0,,,,,
sess_f6e6256e,user_765,2026-07-03T08:49:00+00:00,page_view,ios,firefox,pune,India,direct,(none),,,,,,,,,,
sess_f6e6256e,user_765,2026-07-03T08:51:00+00:00,search,ios,firefox,pune,India,direct,(none),,,,,,,,,,
sess_f6e6256e,user_765,2026-07-03T08:53:00+00:00,product_view,ios,firefox,pune,India,direct,(none),prod_1,Product prod_1,Fashion,SubCat,2545.0,,,,,
sess_f6e6256e,user_765,2026-07-03T08:55:00+00:00,add_to_cart,ios,firefox,pune,India,direct,(none),prod_38,Product prod_38,Home,SubCat,4111.0,,,,,
sess_f6e6256e,user_765,2026-07-03T08:57:00+00:00,checkout,ios,firefox,pune,India,direct,(none),prod_10,Product prod_10,Fashion,SubCat,4512.0,,,,,
sess_7e8db7b8,user_496,2026-07-13T14:59:00+00:00,page_view,ios,safari,mumbai,India,organic,summer_sale,,,,,,,,,,
sess_244e600f,user_877,2026-07-02T10:47:00+00:00,page_view,ios,edge,chennai,India,meta,win_back,,,,,,,,,,
sess_244e600f,user_877,2026-07-02T10:49:00+00:00,search,ios,edge,chennai,India,meta,win_back,,,,,,,,,,
sess_244e600f,user_877,2026-07-02T10:51:00+00:00,product_view,ios,edge,chennai,India,meta,win_back,prod_3,Product prod_3,Electronics,SubCat,4214.0,,,,,
sess_244e600f,user_877,2026-07-02T10:53:00+00:00,add_to_cart,ios,edge,chennai,India,meta,win_back,prod_38,Product prod_38,Fashion,SubCat,922.0,,,,,
sess_de09ae7d,user_896,2026-07-04T16:58:00+00:00,page_view,ios,chrome,mumbai,India,organic,(none),,,,,,,,,,
sess_de09ae7d,user_896,2026-07-04T17:00:00+00:00,search,ios,chrome,mumbai,India,organic,(none),,,,,,,,,,
sess_de09ae7d,user_896,2026-07-04T17:02:00+00:00,product_view,ios,chrome,mumbai,India,organic,(none),prod_10,Product prod_10,Electronics,SubCat,3946.0,,,,,
sess_de09ae7d,user_896,2026-07-04T17:04:00+00:00,add_to_cart,ios,chrome,mumbai,India,organic,(none),prod_17,Product prod_17,Fashion,SubCat,3356.0,,,,,
sess_d015aeaa,user_666,2026-07-11T21:54:00+00:00,page_view,desktop,edge,delhi,India,organic,(none),,,,,,,,,,
sess_05ccd7dd,user_37,2026-07-08T20:43:00+00:00,page_view,ios,safari,bangalore,India,organic,summer_sale,,,,,,,,,,
sess_05ccd7dd,user_37,2026-07-08T20:45:00+00:00,search,ios,safari,bangalore,India,organic,summer_sale,,,,,,,,,,
sess_05ccd7dd,user_37,2026-07-08T20:47:00+00:00,product_view,ios,safari,bangalore,India,organic,summer_sale,prod_49,Product prod_49,Home,SubCat,923.0,,,,,
sess_1ef7cd4e,user_455,2026-07-10T00:02:00+00:00,page_view,ios,chrome,delhi,India,direct,(none),,,,,,,,,,
sess_d9c1beb2,user_384,2026-07-08T16:26:00+00:00,page_view,desktop,safari,mumbai,India,meta,summer_sale,,,,,,,,,,
sess_d9c1beb2,user_384,2026-07-08T16:28:00+00:00,search,desktop,safari,mumbai,India,meta,summer_sale,,,,,,,,,,
sess_567cb560,user_625,2026-07-08T15:58:00+00:00,page_view,desktop,safari,mumbai,India,organic,(none),,,,,,,,,,
sess_567cb560,user_625,2026-07-08T16:00:00+00:00,search,desktop,safari,mumbai,India,organic,(none),,,,,,,,,,
sess_567cb560,user_625,2026-07-08T16:02:00+00:00,product_view,desktop,safari,mumbai,India,organic,(none),prod_17,Product prod_17,Fashion,SubCat,2191.0,,,,,
sess_567cb560,user_625,2026-07-08T16:04:00+00:00,add_to_cart,desktop,safari,mumbai,India,organic,(none),prod_43,Product prod_43,Electronics,SubCat,3911.0,,,,,
sess_567cb560,user_625,2026-07-08T16:06:00+00:00,checkout,desktop,safari,mumbai,India,organic,(none),prod_19,Product prod_19,Home,SubCat,4577.0,,,,,
sess_0b2fc9b6,user_162,2026-07-12T18:19:00+00:00,page_view,desktop,edge,delhi,India,organic,win_back,,,,,,,,,,
sess_cc28fe0c,user_204,2026-07-16T03:15:00+00:00,page_view,ios,firefox,pune,India,direct,(none),,,,,,,,,,
sess_cc28fe0c,user_204,2026-07-16T03:17:00+00:00,search,ios,firefox,pune,India,direct,(none),,,,,,,,,,
sess_cc28fe0c,user_204,2026-07-16T03:19:00+00:00,product_view,ios,firefox,pune,India,direct,(none),prod_45,Product prod_45,Fashion,SubCat,279.0,,,,,
sess_cc28fe0c,user_204,2026-07-16T03:21:00+00:00,add_to_cart,ios,firefox,pune,India,direct,(none),prod_43,Product prod_43,Fashion,SubCat,2348.0,,,,,
sess_cc28fe0c,user_204,2026-07-16T03:23:00+00:00,checkout,ios,firefox,pune,India,direct,(none),prod_1,Product prod_1,Home,SubCat,501.0,,,,,
sess_cc28fe0c,user_204,2026-07-16T03:25:00+00:00,payment,ios,firefox,pune,India,direct,(none),prod_39,Product prod_39,Home,SubCat,4169.0,ord_sess_cc28fe0c,8338.0,1.0,UPI,failed
sess_d8d5a50d,user_225,2026-07-09T21:48:00+00:00,page_view,desktop,safari,bangalore,India,google,win_back,,,,,,,,,,
sess_d8d5a50d,user_225,2026-07-09T21:50:00+00:00,search,desktop,safari,bangalore,India,google,win_back,,,,,,,,,,
sess_d8d5a50d,user_225,2026-07-09T21:52:00+00:00,product_view,desktop,safari,bangalore,India,google,win_back,prod_29,Product prod_29,Electronics,SubCat,4847.0,,,,,
sess_2288cde9,user_374,2026-07-03T09:20:00+00:00,page_view,desktop,edge,mumbai,India,meta,summer_sale,,,,,,,,,,
sess_2288cde9,user_374,2026-07-03T09:22:00+00:00,search,desktop,edge,mumbai,India,meta,summer_sale,,,,,,,,,,
sess_2288cde9,user_374,2026-07-03T09:24:00+00:00,product_view,desktop,edge,mumbai,India,meta,summer_sale,prod_35,Product prod_35,Fashion,SubCat,4448.0,,,,,
sess_fc964602,user_514,2026-07-06T08:58:00+00:00,page_view,ios,firefox,delhi,India,google,win_back,,,,,,,,,,
sess_fc964602,user_514,2026-07-06T09:00:00+00:00,search,ios,firefox,delhi,India,google,win_back,,,,,,,,,,
sess_fc964602,user_514,2026-07-06T09:02:00+00:00,product_view,ios,firefox,delhi,India,google,win_back,prod_5,Product prod_5,Electronics,SubCat,1948.0,,,,,
sess_fc964602,user_514,2026-07-06T09:04:00+00:00,add_to_cart,ios,firefox,delhi,India,google,win_back,prod_44,Product prod_44,Home,SubCat,3355.0,,,,,
sess_fc964602,user_514,2026-07-06T09:06:00+00:00,checkout,ios,firefox,delhi,India,google,win_back,prod_36,Product prod_36,Fashion,SubCat,839.0,,,,,
sess_bdb3a1d9,user_810,2026-07-09T17:07:00+00:00,page_view,ios,firefox,delhi,India,organic,(none),,,,,,,,,,
sess_856a94ed,user_963,2026-07-08T15:01:00+00:00,page_view,desktop,firefox,pune,India,meta,(none),,,,,,,,,,
sess_5f081743,user_65,2026-07-15T22:19:00+00:00,page_view,desktop,edge,bangalore,India,meta,summer_sale,,,,,,,,,,
sess_5f081743,user_65,2026-07-15T22:21:00+00:00,search,desktop,edge,bangalore,India,meta,summer_sale,,,,,,,,,,
sess_5f081743,user_65,2026-07-15T22:23:00+00:00,product_view,desktop,edge,bangalore,India,meta,summer_sale,prod_3,Product prod_3,Fashion,SubCat,4135.0,,,,,
sess_7a897673,user_119,2026-07-05T12:29:00+00:00,page_view,ios,edge,pune,India,meta,win_back,,,,,,,,,,
sess_d45560ab,user_671,2026-07-16T19:26:00+00:00,page_view,ios,chrome,delhi,India,meta,win_back,,,,,,,,,,
sess_ac1a2555,user_456,2026-07-12T03:43:00+00:00,page_view,ios,firefox,bangalore,India,organic,win_back,,,,,,,,,,
sess_ac1a2555,user_456,2026-07-12T03:45:00+00:00,search,ios,firefox,bangalore,India,organic,win_back,,,,,,,,,,
sess_ac1a2555,user_456,2026-07-12T03:47:00+00:00,product_view,ios,firefox,bangalore,India,organic,win_back,prod_13,Product prod_13,Electronics,SubCat,3825.0,,,,,
sess_ac1a2555,user_456,2026-07-12T03:49:00+00:00,add_to_cart,ios,firefox,bangalore,India,organic,win_back,prod_6,Product prod_6,Home,SubCat,1837.0,,,,,
sess_ac1a2555,user_456,2026-07-12T03:51:00+00:00,checkout,ios,firefox,bangalore,India,organic,win_back,prod_42,Product prod_42,Home,SubCat,4991.0,,,,,
sess_ac1a2555,user_456,2026-07-12T03:53:00+00:00,payment,ios,firefox,bangalore,India,organic,win_back,prod_2,Product prod_2,Electronics,SubCat,2832.0,ord_sess_ac1a2555,2832.0,1.0,UPI,success
sess_713afe3d,user_71,2026-07-07T18:13:00+00:00,page_view,android,firefox,mumbai,India,google,win_back,,,,,,,,,,
sess_713afe3d,user_71,2026-07-07T18:15:00+00:00,search,android,firefox,mumbai,India,google,win_back,,,,,,,,,,
sess_713afe3d,user_71,2026-07-07T18:17:00+00:00,product_view,android,firefox,mumbai,India,google,win_back,prod_10,Product prod_10,Electronics,SubCat,4525.0,,,,,
sess_713afe3d,user_71,2026-07-07T18:19:00+00:00,add_to_cart,android,firefox,mumbai,India,google,win_back,prod_17,Product prod_17,Electronics,SubCat,1000.0,,,,,
sess_3fee2e48,user_677,2026-07-05T00:22:00+00:00,page_view,android,firefox,bangalore,India,meta,win_back,,,,,,,,,,
sess_3fee2e48,user_677,2026-07-05T00:24:00+00:00,search,android,firefox,bangalore,India,meta,win_back,,,,,,,,,,
sess_3fee2e48,user_677,2026-07-05T00:26:00+00:00,product_view,android,firefox,bangalore,India,meta,win_back,prod_4,Product prod_4,Electronics,SubCat,3548.0,,,,,
sess_3fee2e48,user_677,2026-07-05T00:28:00+00:00,add_to_cart,android,firefox,bangalore,India,meta,win_back,prod_34,Product prod_34,Electronics,SubCat,620.0,,,,,
sess_3fee2e48,user_677,2026-07-05T00:30:00+00:00,checkout,android,firefox,bangalore,India,meta,win_back,prod_31,Product prod_31,Fashion,SubCat,3065.0,,,,,
sess_d9f17c61,user_526,2026-07-15T16:14:00+00:00,page_view,desktop,chrome,pune,India,direct,(none),,,,,,,,,,
sess_d9f17c61,user_526,2026-07-15T16:16:00+00:00,search,desktop,chrome,pune,India,direct,(none),,,,,,,,,,
sess_efcb1986,user_470,2026-07-01T01:30:00+00:00,page_view,ios,edge,bangalore,India,organic,(none),,,,,,,,,,
sess_efcb1986,user_470,2026-07-01T01:32:00+00:00,search,ios,edge,bangalore,India,organic,(none),,,,,,,,,,
sess_efcb1986,user_470,2026-07-01T01:34:00+00:00,product_view,ios,edge,bangalore,India,organic,(none),prod_29,Product prod_29,Electronics,SubCat,761.0,,,,,
sess_710dd3cf,user_330,2026-07-03T04:17:00+00:00,page_view,desktop,firefox,chennai,India,direct,(none),,,,,,,,,,
sess_710dd3cf,user_330,2026-07-03T04:19:00+00:00,search,desktop,firefox,chennai,India,direct,(none),,,,,,,,,,
sess_710dd3cf,user_330,2026-07-03T04:21:00+00:00,product_view,desktop,firefox,chennai,India,direct,(none),prod_30,Product prod_30,Home,SubCat,3624.0,,,,,
sess_ce35caae,user_102,2026-07-04T20:41:00+00:00,page_view,desktop,safari,chennai,India,organic,summer_sale,,,,,,,,,,
sess_ce35caae,user_102,2026-07-04T20:43:00+00:00,search,desktop,safari,chennai,India,organic,summer_sale,,,,,,,,,,
sess_ce35caae,user_102,2026-07-04T20:45:00+00:00,product_view,desktop,safari,chennai,India,organic,summer_sale,prod_27,Product prod_27,Fashion,SubCat,3815.0,,,,,
sess_ce35caae,user_102,2026-07-04T20:47:00+00:00,add_to_cart,desktop,safari,chennai,India,organic,summer_sale,prod_26,Product prod_26,Fashion,SubCat,878.0,,,,,
sess_104205c8,user_321,2026-07-09T11:09:00+00:00,page_view,desktop,edge,bangalore,India,google,summer_sale,,,,,,,,,,
sess_104205c8,user_321,2026-07-09T11:11:00+00:00,search,desktop,edge,bangalore,India,google,summer_sale,,,,,,,,,,
sess_b826f253,user_96,2026-07-12T04:35:00+00:00,page_view,android,firefox,bangalore,India,organic,win_back,,,,,,,,,,
sess_b826f253,user_96,2026-07-12T04:37:00+00:00,search,android,firefox,bangalore,India,organic,win_back,,,,,,,,,,
sess_1c1baec6,user_895,2026-07-14T23:03:00+00:00,page_view,ios,firefox,delhi,India,google,(none),,,,,,,,,,
sess_1c1baec6,user_895,2026-07-14T23:05:00+00:00,search,ios,firefox,delhi,India,google,(none),,,,,,,,,,
sess_1c1baec6,user_895,2026-07-14T23:07:00+00:00,product_view,ios,firefox,delhi,India,google,(none),prod_33,Product prod_33,Electronics,SubCat,1367.0,,,,,
sess_b29e5fe4,user_673,2026-07-04T11:54:00+00:00,page_view,desktop,firefox,bangalore,India,direct,(none),,,,,,,,,,
sess_b29e5fe4,user_673,2026-07-04T11:56:00+00:00,search,desktop,firefox,bangalore,India,direct,(none),,,,,,,,,,
sess_3a4f0b51,user_588,2026-07-14T17:49:00+00:00,page_view,desktop,chrome,pune,India,direct,(none),,,,,,,,,,
sess_848afc4e,user_30,2026-07-10T10:22:00+00:00,page_view,android,safari,mumbai,India,organic,summer_sale,,,,,,,,,,
sess_a75509bb,user_146,2026-07-01T02:47:00+00:00,page_view,desktop,safari,chennai,India,organic,win_back,,,,,,,,,,
sess_a75509bb,user_146,2026-07-01T02:49:00+00:00,search,desktop,safari,chennai,India,organic,win_back,,,,,,,,,,
sess_a75509bb,user_146,2026-07-01T02:51:00+00:00,product_view,desktop,safari,chennai,India,organic,win_back,prod_22,Product prod_22,Electronics,SubCat,3131.0,,,,,
sess_6d3641b2,user_320,2026-07-03T01:09:00+00:00,page_view,android,chrome,bangalore,India,direct,(none),,,,,,,,,,
sess_6d3641b2,user_320,2026-07-03T01:11:00+00:00,search,android,chrome,bangalore,India,direct,(none),,,,,,,,,,
sess_6d3641b2,user_320,2026-07-03T01:13:00+00:00,product_view,android,chrome,bangalore,India,direct,(none),prod_29,Product prod_29,Home,SubCat,3573.0,,,,,
sess_2d9a606f,user_498,2026-07-14T08:13:00+00:00,page_view,desktop,chrome,delhi,India,organic,summer_sale,,,,,,,,,,
sess_2d9a606f,user_498,2026-07-14T08:15:00+00:00,search,desktop,chrome,delhi,India,organic,summer_sale,,,,,,,,,,
sess_2d9a606f,user_498,2026-07-14T08:17:00+00:00,product_view,desktop,chrome,delhi,India,organic,summer_sale,prod_19,Product prod_19,Home,SubCat,4958.0,,,,,
sess_6286bb3a,user_499,2026-07-10T01:14:00+00:00,page_view,ios,chrome,bangalore,India,meta,win_back,,,,,,,,,,
sess_6286bb3a,user_499,2026-07-10T01:16:00+00:00,search,ios,chrome,bangalore,India,meta,win_back,,,,,,,,,,
sess_791a5bba,user_969,2026-07-05T08:18:00+00:00,page_view,ios,chrome,bangalore,India,organic,(none),,,,,,,,,,
sess_71fe6a78,user_441,2026-07-13T17:45:00+00:00,page_view,android,firefox,bangalore,India,organic,(none),,,,,,,,,,
sess_31d6c970,user_44,2026-07-15T02:55:00+00:00,page_view,ios,edge,pune,India,organic,(none),,,,,,,,,,
sess_31d6c970,user_44,2026-07-15T02:57:00+00:00,search,ios,edge,pune,India,organic,(none),,,,,,,,,,
sess_19357542,user_656,2026-07-04T12:01:00+00:00,page_view,ios,safari,pune,India,organic,(none),,,,,,,,,,
sess_19357542,user_656,2026-07-04T12:03:00+00:00,search,ios,safari,pune,India,organic,(none),,,,,,,,,,
sess_06239ac3,user_942,2026-07-14T03:15:00+00:00,page_view,ios,edge,pune,India,google,win_back,,,,,,,,,,
sess_62bca863,user_892,2026-07-11T07:21:00+00:00,page_view,android,chrome,pune,India,google,(none),,,,,,,,,,
sess_98d59b29,user_523,2026-07-12T11:46:00+00:00,page_view,desktop,safari,mumbai,India,google,summer_sale,,,,,,,,,,
sess_a1a7f006,user_263,2026-07-05T20:04:00+00:00,page_view,android,edge,chennai,India,organic,(none),,,,,,,,,,
sess_94e1e306,user_947,2026-07-11T20:20:00+00:00,page_view,android,edge,bangalore,India,organic,win_back,,,,,,,,,,
sess_94e1e306,user_947,2026-07-11T20:22:00+00:00,search,android,edge,bangalore,India,organic,win_back,,,,,,,,,,
sess_94e1e306,user_947,2026-07-11T20:24:00+00:00,product_view,android,edge,bangalore,India,organic,win_back,prod_41,Product prod_41,Fashion,SubCat,2350.0,,,,,
sess_94e1e306,user_947,2026-07-11T20:26:00+00:00,add_to_cart,android,edge,bangalore,India,organic,win_back,prod_38,Product prod_38,Electronics,SubCat,2983.0,,,,,
sess_94e1e306,user_947,2026-07-11T20:28:00+00:00,checkout,android,edge,bangalore,India,organic,win_back,prod_33,Product prod_33,Electronics,SubCat,2642.0,,,,,
sess_80972779,user_473,2026-07-02T11:53:00+00:00,page_view,ios,chrome,bangalore,India,organic,win_back,,,,,,,,,,
sess_80972779,user_473,2026-07-02T11:55:00+00:00,search,ios,chrome,bangalore,India,organic,win_back,,,,,,,,,,
sess_cd31724b,user_595,2026-07-02T14:58:00+00:00,page_view,desktop,safari,delhi,India,organic,(none),,,,,,,,,,
sess_cd31724b,user_595,2026-07-02T15:00:00+00:00,search,desktop,safari,delhi,India,organic,(none),,,,,,,,,,
sess_3b71af0c,user_155,2026-07-15T03:51:00+00:00,page_view,ios,chrome,pune,India,meta,summer_sale,,,,,,,,,,
sess_3b71af0c,user_155,2026-07-15T03:53:00+00:00,search,ios,chrome,pune,India,meta,summer_sale,,,,,,,,,,
sess_3b71af0c,user_155,2026-07-15T03:55:00+00:00,product_view,ios,chrome,pune,India,meta,summer_sale,prod_16,Product prod_16,Home,SubCat,3686.0,,,,,
sess_3b71af0c,user_155,2026-07-15T03:57:00+00:00,add_to_cart,ios,chrome,pune,India,meta,summer_sale,prod_29,Product prod_29,Home,SubCat,4382.0,,,,,
sess_3b71af0c,user_155,2026-07-15T03:59:00+00:00,checkout,ios,chrome,pune,India,meta,summer_sale,prod_40,Product prod_40,Electronics,SubCat,3081.0,,,,,
sess_3b71af0c,user_155,2026-07-15T04:01:00+00:00,payment,ios,chrome,pune,India,meta,summer_sale,prod_24,Product prod_24,Fashion,SubCat,3273.0,ord_sess_3b71af0c,6546.0,1.0,Card,success
sess_964672bd,user_809,2026-07-11T02:21:00+00:00,page_view,android,edge,delhi,India,direct,(none),,,,,,,,,,
sess_964672bd,user_809,2026-07-11T02:23:00+00:00,search,android,edge,delhi,India,direct,(none),,,,,,,,,,
sess_964672bd,user_809,2026-07-11T02:25:00+00:00,product_view,android,edge,delhi,India,direct,(none),prod_47,Product prod_47,Home,SubCat,1331.0,,,,,
sess_2761748e,user_342,2026-07-05T11:19:00+00:00,page_view,desktop,edge,mumbai,India,google,win_back,,,,,,,,,,
sess_642afde9,user_573,2026-07-11T04:42:00+00:00,page_view,desktop,chrome,chennai,India,direct,(none),,,,,,,,,,
sess_47575a82,user_19,2026-07-06T06:21:00+00:00,page_view,ios,safari,mumbai,India,meta,summer_sale,,,,,,,,,,
sess_6d457c36,user_80,2026-07-04T16:49:00+00:00,page_view,desktop,chrome,delhi,India,meta,(none),,,,,,,,,,
sess_a765823c,user_386,2026-07-06T22:49:00+00:00,page_view,desktop,safari,chennai,India,google,win_back,,,,,,,,,,
sess_fe781071,user_374,2026-07-08T14:39:00+00:00,page_view,ios,edge,mumbai,India,meta,win_back,,,,,,,,,,
sess_fe781071,user_374,2026-07-08T14:41:00+00:00,search,ios,edge,mumbai,India,meta,win_back,,,,,,,,,,
sess_fe781071,user_374,2026-07-08T14:43:00+00:00,product_view,ios,edge,mumbai,India,meta,win_back,prod_31,Product prod_31,Electronics,SubCat,3113.0,,,,,
sess_a99784fe,user_695,2026-07-15T14:49:00+00:00,page_view,ios,edge,pune,India,organic,summer_sale,,,,,,,,,,
sess_a99784fe,user_695,2026-07-15T14:51:00+00:00,search,ios,edge,pune,India,organic,summer_sale,,,,,,,,,,
sess_a99784fe,user_695,2026-07-15T14:53:00+00:00,product_view,ios,edge,pune,India,organic,summer_sale,prod_13,Product prod_13,Home,SubCat,1233.0,,,,,
sess_a99784fe,user_695,2026-07-15T14:55:00+00:00,add_to_cart,ios,edge,pune,India,organic,summer_sale,prod_17,Product prod_17,Electronics,SubCat,4036.0,,,,,
sess_a99784fe,user_695,2026-07-15T14:57:00+00:00,checkout,ios,edge,pune,India,organic,summer_sale,prod_24,Product prod_24,Home,SubCat,940.0,,,,,
sess_a99784fe,user_695,2026-07-15T14:59:00+00:00,payment,ios,edge,pune,India,organic,summer_sale,prod_46,Product prod_46,Home,SubCat,1121.0,ord_sess_a99784fe,2242.0,1.0,UPI,success
sess_e0cf6570,user_280,2026-07-05T13:05:00+00:00,page_view,android,edge,delhi,India,google,win_back,,,,,,,,,,
sess_e0cf6570,user_280,2026-07-05T13:07:00+00:00,search,android,edge,delhi,India,google,win_back,,,,,,,,,,
sess_aa2fd368,user_55,2026-07-12T07:24:00+00:00,page_view,android,firefox,mumbai,India,google,win_back,,,,,,,,,,
